,rank,frequency,lemma,kana
7012,7190,6.83,鮮やか,せんやか
7013,7191,6.83,国有,こくゆう
7014,7192,6.83,メタ,メタ
7015,7193,6.83,診る,みる
7016,7194,6.83,ドラム,ドラム
7017,7195,6.82,向う,むこう
7018,7196,6.82,聴取,ちょうしゅ
7019,7197,6.82,物資,ぶっし
7020,7198,6.82,晋,すすむ
7021,7199,6.82,知能,ちのう
7022,7200,6.82,サロン,サロン
7023,7201,6.82,アフガニスタン,アフガニスタン
7024,7202,6.82,決着,けっちゃく
7025,7203,6.82,テル,テル
7026,7204,6.82,教徒,きょうと
7027,7205,6.81,査定,さてい
7028,7206,6.81,心身,しんしん
7029,7207,6.81,唐,とう
7030,7208,6.81,折,おり
7031,7209,6.81,マック,マック
7032,7210,6.81,交える,まじえる
7033,7211,6.81,抑圧,よくあつ
7034,7212,6.8,月曜,げつよう
7035,7213,6.8,念頭,ねんとう
7036,7214,6.8,ローズ,ローズ
7037,7215,6.8,出,しゅつ
7038,7216,6.8,環,かん
7039,7217,6.8,見送る,みおくる
7040,7218,6.8,一昨日,いっさくじつ
7041,7219,6.8,アニメーション,アニメーション
7042,7220,6.8,連結,れんけつ
7043,7221,6.8,増税,ぞうぜい
7044,7222,6.8,債券,さいけん
7045,7223,6.8,好意,こうい
7046,7224,6.8,楽曲,がっきょく
7047,7225,6.79,登,とう
7048,7226,6.79,ラグビー,ラグビー
7049,7227,6.79,めん,めん
7050,7228,6.79,いし,いし
7051,7229,6.78,魔女,まじょ
7052,7230,6.78,喪失,そうしつ
7053,7231,6.78,前方,ぜんぽう
7054,7232,6.78,ハンド,ハンド
7055,7233,6.78,竹中,たけなか
7056,7234,6.78,助教授,じょきょうじゅ
7057,7235,6.78,日本酒,にほんしゅ
7058,7236,6.77,立体,りったい
7059,7237,6.77,断念,だんねん
7060,7238,6.77,恐い,こわい
7061,7239,6.77,法務,ほうむ
7062,7240,6.77,押し,おし
7063,7241,6.77,ブロード,ブロード
7064,7242,6.76,除外,じょがい
7065,7243,6.76,バトル,バトル
7066,7244,6.76,春の,はるの
7067,7245,6.76,汚れる,よごれる
7068,7246,6.76,ランプ,ランプ
7069,7247,6.76,音響,おんきょう
7070,7248,6.76,断熱,だんねつ
7071,7249,6.76,テント,テント
7072,7250,6.76,急増,きゅうぞう
7073,7251,6.76,結びつける,むすびつける
7074,7252,6.76,呼び出す,よびだす
7075,7253,6.75,混雑,こんざつ
7076,7254,6.75,犯行,はんこう
7077,7255,6.75,エビ,エビ
7078,7256,6.75,当方,とうほう
7079,7257,6.75,欧,おう
7080,7258,6.75,生理,せいり
7081,7259,6.75,たたく,たたく
7082,7260,6.75,算定,さんてい
7083,7261,6.75,帝,みかど
7084,7262,6.75,暫定,ざんてい
7085,7263,6.75,まわす,まわす
7086,7264,6.75,安価,あんか
7087,7265,6.75,内蔵,ないぞう
7088,7266,6.74,ハードディスク,ハードディスク
7089,7267,6.73,はたして,はたして
7090,7268,6.73,さらなる,さらなる
7091,7269,6.73,越す,こす
7092,7270,6.73,足る,たる
7093,7271,6.73,隙間,すきま
7094,7272,6.73,オーストリア,オーストリア
7095,7273,6.73,中期,ちゅうき
7096,7274,6.73,許せる,ゆるせる
7097,7275,6.73,交差点,こうさてん
7098,7276,6.72,のり,のり
7099,7277,6.72,上達,じょうたつ
7100,7278,6.72,補う,おぎなう
7101,7279,6.72,ラリー,ラリー
7102,7280,6.71,祝う,いわう
7103,7282,6.71,トリノ,トリノ
7104,7283,6.71,タンク,タンク
7105,7284,6.71,黄色い,きいろい
7106,7285,6.71,評議,ひょうぎ
7107,7286,6.71,友情,ゆうじょう
7108,7287,6.71,ましてや,ましてや
7109,7288,6.71,助,じょ
7110,7289,6.71,切ない,せつない
7111,7290,6.71,フィギュア,フィギュア
7112,7291,6.71,通行,つうこう
7113,7292,6.71,宏,ひろし
7114,7293,6.7,書物,しょもつ
7115,7294,6.7,大豆,だいず
7116,7295,6.7,アマチュア,アマチュア
7117,7296,6.7,漏れる,もれる
7118,7297,6.7,付与,ふよ
7119,7298,6.7,想う,おもう
7120,7299,6.7,うっかり,うっかり
7121,7300,6.7,おなか,おなか
7122,7301,6.7,虎,とら
7123,7302,6.69,もとより,もとより
7124,7303,6.69,東海,とうかい
7125,7304,6.69,あっち,あっち
7126,7305,6.69,万博,ばんぱく
7127,7306,6.69,のど,のど
7128,7307,6.69,都心,としん
7129,7308,6.69,タオル,タオル
7130,7309,6.69,ドコモ,ドコモ
7131,7310,6.69,エージェント,エージェント
7132,7311,6.68,暴露,ばくろ
7133,7312,6.68,コミュニティー,コミュニティー
7134,7313,6.68,青空,あおぞら
7135,7314,6.68,永久,えいきゅう
7136,7315,6.67,ボストン,ボストン
7137,7316,6.67,内外,ないがい
7138,7317,6.67,終始,しゅうし
7139,7318,6.67,交際,こうさい
7140,7319,6.67,続,ぞく
7141,7320,6.67,ジョーク,ジョーク
7142,7321,6.67,了,りょう
7143,7322,6.67,書記,しょき
7144,7323,6.66,動員,どういん
7145,7324,6.66,未知,みち
7146,7325,6.65,言い換える,いいかえる
7147,7326,6.65,抜本,ばっぽん
7148,7327,6.65,ステキ,ステキ
7149,7328,6.65,発動,はつどう
7150,7329,6.65,ギフト,ギフト
7151,7330,6.65,パイ,パイ
7152,7331,6.65,大島,おおしま
7153,7332,6.65,陸軍,りくぐん
7154,7333,6.64,県立,けんりつ
7155,7334,6.64,パイプ,パイプ
7156,7335,6.64,ベイ,ベイ
7157,7336,6.64,孤立,こりつ
7158,7337,6.63,シンボル,シンボル
7159,7338,6.63,お子さん,おこさん
7160,7339,6.63,矯正,きょうせい
7161,7340,6.63,仮面,かめん
7162,7341,6.63,煙草,たばこ
7163,7342,6.63,イチロー,イチロー
7164,7343,6.63,ドクター,ドクター
7165,7344,6.63,レイアウト,レイアウト
7166,7345,6.62,集まり,あつまり
7167,7346,6.62,次期,じき
7168,7347,6.62,広大,こうだい
7169,7348,6.62,よそ,よそ
7170,7349,6.62,教科,きょうか
7171,7350,6.61,多発,たはつ
7172,7351,6.61,アメ,アメ
7173,7352,6.61,ヘルプ,ヘルプ
7174,7353,6.61,あいまい,あいまい
7175,7354,6.61,岡本,おかもと
7176,7355,6.61,訊く,きく
7177,7356,6.61,ゴールド,ゴールド
7178,7357,6.61,救急,きゅうきゅう
7179,7358,6.61,原爆,げんばく
7180,7359,6.6,罰金,ばっきん
7181,7360,6.6,ぎりぎり,ぎりぎり
7182,7361,6.6,単一,たんいつ
7183,7362,6.6,ピッチ,ピッチ
7184,7363,6.6,注射,ちゅうしゃ
7185,7364,6.6,受験生,じゅけんせい
7186,7365,6.59,リーダーシップ,リーダーシップ
7187,7366,6.59,ジェイ,ジェイ
7188,7367,6.59,しばし,しばし
7189,7368,6.59,歩道,ほどう
7190,7369,6.59,モラル,モラル
7191,7370,6.59,守,しゅ
7192,7371,6.59,特色,とくしょく
7193,7372,6.59,探検,たんけん
7194,7373,6.59,閣議,かくぎ
7195,7374,6.59,あわてる,あわてる
7196,7375,6.59,竹内,たけうち
7197,7376,6.58,出入り,でいり
7198,7377,6.58,サンタ,サンタ
7199,7378,6.58,シャー,シャー
7200,7379,6.58,ミステリー,ミステリー
7201,7380,6.58,ペア,ペア
7202,7381,6.58,資質,ししつ
7203,7382,6.58,加,か
7204,7383,6.58,アク,アク
7205,7384,6.58,反す,はんす
7206,7385,6.58,シール,シール
7207,7386,6.58,シルバー,シルバー
7208,7387,6.58,変る,かわる
7209,7388,6.57,大騒ぎ,おおさわぎ
7210,7389,6.57,並,なみ
7211,7390,6.57,劇的,げきてき
7212,7391,6.57,はや,はや
7213,7392,6.57,即座,そくざ
7214,7393,6.57,とめる,とめる
7215,7394,6.56,戦力,せんりょく
7216,7395,6.56,損なう,そこなう
7217,7396,6.56,選び,えらび
7218,7397,6.56,堀,ほり
7219,7398,6.56,後退,こうたい
7220,7399,6.56,やん,やん
7221,7400,6.56,公明党,こうめいとう
7222,7401,6.56,原文,げんぶん
7223,7402,6.56,散策,さんさく
7224,7403,6.56,画期的,かっきてき
7225,7404,6.55,打ち込む,うちこむ
7226,7405,6.55,火星,かせい
7227,7406,6.54,たか,たか
7228,7407,6.54,閉める,しめる
7229,7408,6.54,追悼,ついとう
7230,7409,6.54,マイクロ,マイクロ
7231,7410,6.54,余りに,あまりに
7232,7411,6.53,引き上げ,ひきあげ
7233,7412,6.53,文字通り,もじどおり
7234,7413,6.53,起床,きしょう
7235,7414,6.53,駒,こま
7236,7415,6.53,眼鏡,めがね
7237,7416,6.53,練る,ねる
7238,7417,6.53,集計,しゅうけい
7239,7418,6.53,浜,はま
7240,7419,6.53,新興,しんこう
7241,7420,6.53,マスク,マスク
7242,7421,6.52,後継,こうけい
7243,7422,6.52,宮本,みやもと
7244,7423,6.52,本土,ほんど
7245,7424,6.52,断言,だんげん
7246,7425,6.52,露出,ろしゅつ
7247,7426,6.52,免除,めんじょ
7248,7427,6.51,惜しむ,おしむ
7249,7428,6.51,器具,きぐ
7250,7429,6.51,行える,おこなえる
7251,7430,6.51,ちなむ,ちなむ
7252,7431,6.51,優遇,ゆうぐう
7253,7432,6.51,帰還,きかん
7254,7433,6.51,中でも,なかでも
7255,7434,6.51,何時,なんじ
7256,7435,6.51,課す,かす
7257,7436,6.5,率いる,ひきいる
7258,7437,6.5,富む,とむ
7259,7438,6.5,痛む,いたむ
7260,7439,6.5,頭痛,ずつう
7261,7440,6.5,律,りつ
7262,7441,6.49,四半期,しはんき
7263,7442,6.49,宴会,えんかい
7264,7443,6.49,鹿,しか
7265,7444,6.49,うらやましい,うらやましい
7266,7445,6.49,補完,ほかん
7267,7446,6.49,受け入れ,うけいれ
7268,7447,6.49,はやる,はやる
7269,7448,6.48,うたう,うたう
7270,7449,6.48,くじ,くじ
7271,7450,6.48,スカート,スカート
7272,7451,6.48,不自然,ふしぜん
7273,7452,6.48,個体,こたい
7274,7453,6.48,ネーム,ネーム
7275,7454,6.48,とまる,とまる
7276,7455,6.48,引っかかる,ひっかかる
7277,7456,6.47,落札,らくさつ
7278,7457,6.47,割れる,われる
7279,7458,6.47,需給,じゅきゅう
7280,7459,6.47,三浦,みうら
7281,7460,6.47,著名,ちょめい
7282,7461,6.46,唇,くちびる
7283,7462,6.46,完結,かんけつ
7284,7463,6.46,嘆く,なげく
7285,7464,6.46,広まる,ひろまる
7286,7465,6.46,外貨,がいか
7287,7466,6.46,作文,さくぶん
7288,7467,6.46,通路,つうろ
7289,7468,6.46,気合,きあい
7290,7470,6.46,立案,りつあん
7291,7471,6.46,全額,ぜんがく
7292,7472,6.46,通話,つうわ
7293,7473,6.45,リターン,リターン
7294,7474,6.45,愛国心,あいこくしん
7295,7475,6.45,充電,じゅうでん
7296,7476,6.45,意味合い,いみあい
7297,7477,6.45,色彩,しきさい
7298,7478,6.44,食物,たべもの
7299,7479,6.44,在る,ある
7300,7480,6.44,参戦,さんせん
7301,7481,6.44,共存,きょうぞん
7302,7482,6.44,蓋,ふた
7303,7483,6.44,症候群,しょうこうぐん
7304,7484,6.44,ってな,ってな
7305,7485,6.44,繋ぐ,つなぐ
7306,7486,6.44,手がける,てがける
7307,7487,6.44,木材,もくざい
7308,7488,6.44,敗北,はいぼく
7309,7489,6.43,化す,かす
7310,7490,6.43,こす,こす
7311,7491,6.43,浸る,ひたる
7312,7492,6.43,昨晩,さくばん
7313,7493,6.43,荒川,あらかわ
7314,7494,6.43,高騰,こうとう
7315,7495,6.43,退院,たいいん
7316,7496,6.42,所管,しょかん
7317,7497,6.42,ヒロイン,ヒロイン
7318,7498,6.42,妨げる,さまたげる
7319,7499,6.42,品種,ひんしゅ
7320,7500,6.42,遺憾,いかん
7321,7501,6.42,見極める,みきわめる
7322,7502,6.42,ひょっと,ひょっと
7323,7503,6.42,つぶす,つぶす
7324,7504,6.42,包括,ほうかつ
7325,7505,6.42,臓器,ぞうき
7326,7506,6.42,爪,つめ
7327,7507,6.42,ドラゴン,ドラゴン
7328,7508,6.41,指令,しれい
7329,7509,6.41,書房,しょぼう
7330,7510,6.41,見受ける,みうける
7331,7511,6.41,退場,たいじょう
7332,7512,6.41,突く,つく
7333,7513,6.41,ベストセラー,ベストセラー
7334,7514,6.41,親しむ,したしむ
7335,7515,6.41,選べる,えらべる
7336,7516,6.41,宜しい,よろしい
7337,7517,6.41,コンタクト,コンタクト
7338,7518,6.4,マット,マット
7339,7519,6.4,市役所,しやくしょ
7340,7520,6.4,竹島,たけしま
7341,7521,6.4,なくす,なくす
7342,7522,6.4,リカ,リカ
7343,7523,6.4,書面,しょめん
7344,7524,6.4,盛り上げる,もりあげる
7345,7525,6.39,事象,じしょう
7346,7526,6.39,留意,りゅうい
7347,7527,6.39,体操,たいそう
7348,7528,6.39,不審,ふしん
7349,7529,6.39,治す,なおす
7350,7530,6.38,社説,しゃせつ
7351,7531,6.38,芽,め
7352,7532,6.38,乗れる,のれる
7353,7533,6.38,痛,つう
7354,7534,6.38,颪,おろし
7355,7535,6.38,芸術家,げいじゅつか
7356,7536,6.38,異動,いどう
7357,7537,6.38,完,かん
7358,7538,6.37,インターナショナル,インターナショナル
7359,7539,6.37,陸,りく
7360,7540,6.37,多大,ただい
7361,7541,6.37,抜群,ばつぐん
7362,7542,6.37,火山,かざん
7363,7543,6.37,労務,ろうむ
7364,7544,6.37,野田,のだ
7365,7545,6.37,テンプレート,テンプレート
7366,7546,6.36,冷凍,れいとう
7367,7547,6.36,ベルギー,ベルギー
7368,7548,6.36,いまいち,いまいち
7369,7549,6.36,年賀状,ねんがじょう
7370,7550,6.36,七夕,たなばた
7371,7551,6.35,苦,く
7372,7552,6.35,ハッキリ,ハッキリ
7373,7553,6.35,うし,うし
7374,7554,6.35,パイロット,パイロット
7375,7555,6.35,出し,だし
7376,7556,6.35,日本一,にっぽんいち
7377,7557,6.35,徹,とおる
7378,7558,6.35,パーマ,パーマ
7379,7559,6.35,説教,せっきょう
7380,7560,6.35,一昨年,いっさくねん
7381,7561,6.35,こたえる,こたえる
7382,7562,6.34,どん,どん
7383,7563,6.34,クレジット,クレジット
7384,7564,6.34,登記,とうき
7385,7565,6.34,仲介,ちゅうかい
7386,7566,6.34,エイ,エイ
7387,7567,6.34,半導体,はんどうたい
7388,7568,6.33,何かと,なにかと
7389,7569,6.33,ナイ,ナイ
7390,7570,6.33,炒める,いためる
7391,7571,6.33,放射,ほうしゃ
7392,7572,6.33,ホンダ,ホンダ
7393,7573,6.33,劇団,げきだん
7394,7574,6.32,自発,じはつ
7395,7575,6.32,明ける,あける
7396,7576,6.32,ロマン,ロマン
7397,7577,6.32,髪の毛,かみのけ
7398,7578,6.31,如し,ごとし
7399,7579,6.31,アリス,アリス
7400,7580,6.31,物体,ぶったい
7401,7581,6.31,救助,きゅうじょ
7402,7582,6.31,見合う,みあう
7403,7583,6.31,同年,どうねん
7404,7584,6.31,一同,いちどう
7405,7585,6.31,奮闘,ふんとう
7406,7586,6.31,野村,のむら
7407,7587,6.31,騎士,きし
7408,7588,6.31,順次,じゅんじ
7409,7589,6.3,ドーム,ドーム
7410,7590,6.3,装着,そうちゃく
7411,7591,6.3,圧倒,あっとう
7412,7592,6.3,なう,なう
7413,7593,6.3,間近,まじか
7414,7594,6.3,決心,けっしん
7415,7595,6.29,フルーツ,フルーツ
7416,7596,6.29,容赦,ようしゃ
7417,7597,6.29,均等,きんとう
7418,7598,6.29,偏る,かたよる
7419,7599,6.29,切符,きっぷ
7420,7600,6.29,キット,キット
7421,7601,6.29,乾く,かわく
7422,7602,6.29,池袋,いけぶくろ
7423,7603,6.29,に関しまして,にかんしまして
7424,7604,6.29,カスタマイズ,カスタマイズ
7425,7605,6.29,ディスカッション,ディスカッション
7426,7606,6.29,給,きゅう
7427,7607,6.28,兵隊,へいたい
7428,7608,6.28,よくなる,よくなる
7429,7609,6.28,空中,くうちゅう
7430,7610,6.28,別々,べつべつ
7431,7611,6.28,隼,はやぶさ
7432,7612,6.28,朝鮮半島,ちょうせんはんしま
7433,7613,6.28,荒れる,あれる
7434,7614,6.27,押し付ける,おしつける
7435,7615,6.27,差異,さい
7436,7616,6.27,タスク,タスク
7437,7617,6.27,良好,りょうこう
7438,7618,6.27,実効,じっこう
7439,7619,6.27,敗,はい
7440,7620,6.27,隅,すみ
7441,7621,6.27,組み立てる,くみたてる
7442,7622,6.27,なにしろ,なにしろ
7443,7623,6.27,波動,はどう
7444,7624,6.27,ネイティブ,ネイティブ
7445,7625,6.27,狩り,かり
7446,7626,6.26,創立,そうりつ
7447,7627,6.26,連発,れんぱつ
7448,7628,6.26,年々,ねんねん
7449,7629,6.26,装飾,そうしょく
7450,7630,6.26,瞑想,めいそう
7451,7631,6.26,関税,かんぜい
7452,7632,6.26,夕刊,ゆうかん
7453,7633,6.26,変数,へんすう
7454,7634,6.26,いまだ,いまだ
7455,7635,6.26,ハル,ハル
7456,7636,6.26,利子,りし
7457,7637,6.26,無数,むすう
7458,7638,6.26,後方,こうほう
7459,7639,6.26,ちょっぴり,ちょっぴり
7460,7640,6.26,衣,ころも
7461,7641,6.26,外観,がいかん
7462,7642,6.26,わざと,わざと
7463,7643,6.26,簿,ぼ
7464,7644,6.26,ジョー,ジョー
7465,7645,6.26,契機,けいき
7466,7646,6.25,金子,かねこ
7467,7647,6.25,就労,しゅうろう
7468,7648,6.25,紅,くれない
7469,7649,6.25,体感,たいかん
7470,7650,6.24,切り,きり
7471,7651,6.24,購買,こうばい
7472,7652,6.24,誠に,まことに
7473,7653,6.24,ポップ,ポップ
7474,7654,6.24,織る,おる
7475,7655,6.24,てん,てん
7476,7656,6.24,間隔,かんかく
7477,7657,6.24,運輸,うんゆ
7478,7658,6.24,感触,かんしょく
7479,7659,6.23,フラット,フラット
7480,7660,6.23,一般人,いっぱんじん
7481,7661,6.23,バンク,バンク
7482,7662,6.23,有益,ゆうえき
7483,7663,6.23,お天気,おてんき
7484,7664,6.23,放射線,ほうしゃせん
7485,7665,6.23,トリ,トリ
7486,7666,6.22,てい,てい
7487,7667,6.22,巡回,じゅんかい
7488,7668,6.22,坪,つぼ
7489,7669,6.22,呑む,のむ
7490,7670,6.22,旨い,うまい
7491,7671,6.22,トランス,トランス
7492,7672,6.22,要旨,ようし
7493,7673,6.22,狼,おおかみ
7494,7674,6.22,泥棒,どろぼう
7495,7675,6.22,東証,とうしょう
7496,7676,6.21,ギャグ,ギャグ
7497,7677,6.21,餅,もち
7498,7678,6.21,上演,じょうえん
7499,7679,6.21,密度,みつど
7500,7680,6.21,菜,な
7501,7681,6.21,相撲,すもう
7502,7682,6.2,ませる,ませる
7503,7683,6.2,ジェット,ジェット
7504,7684,6.2,出掛ける,でかける
7505,7685,6.2,警視庁,けいしちょう
7506,7686,6.2,プラグ,プラグ
7507,7687,6.2,ライオン,ライオン
7508,7688,6.2,稼げる,かせげる
7509,7689,6.2,解ける,とける
7510,7690,6.2,晴,せい
